time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980674629,p1,7.8617,1.2342,5.7692,0.49168,5.9933,7.7264,3.3066,-8.535,3.5924,-3.5554,9.0745,-0.93787,-2.8118,-9.0819,2.6476
1491980674669,p1,7.8615,1.2118,5.8139,0.48943,5.9738,7.7628,3.3115,-8.5715,3.5857,-3.5404,9.067,-0.91505,-2.8118,-9.0893,2.6327
1491980674709,p1,7.8318,1.2122,5.7913,0.47458,5.9788,7.7263,3.2578,-8.5154,3.5962,-3.5404,9.052,-0.93004,-2.8119,-9.0892,2.6102
1491980674749,p1,7.8318,1.2417,5.8288,0.45998,5.9642,7.7358,3.2797,-8.513,3.5916,-3.518,9.0596,-0.92209,-2.7669,-9.067,2.5961
1491980674789,p1,7.8468,1.2416,5.8214,0.47224,5.9883,7.7579,3.2797,-8.5179,3.6112,-3.518,9.0447,-0.95209,-2.7969,-9.0968,2.6254
1491980674829,p1,7.8617,1.2268,5.7841,0.47469,5.9545,7.7359,3.2871,-8.5252,3.5968,-3.5181,9.0747,-0.95213,-2.7894,-9.0819,2.6256
1491980674869,p1,7.8617,1.2121,5.7542,0.47455,5.9982,7.7312,3.292,-8.5447,3.5972,-3.5254,9.0446,-0.92973,-2.8044,-9.0967,2.5954
1491980674909,p1,7.8915,1.2118,5.7544,0.49433,5.9738,7.7652,3.2992,-8.5228,3.5945,-3.5404,9.0595,-0.93755,-2.8118,-9.0968,2.6401
1491980674949,p1,7.8617,1.2121,5.7542,0.51384,5.9739,7.7459,3.3187,-8.523,3.6021,-3.548,9.0745,-0.93772,-2.8118,-9.0893,2.6401
1491980674989,p1,7.9067,1.2195,5.6501,0.47706,5.9884,7.7409,3.3163,-8.5351,3.5852,-3.5404,9.0595,-0.93005,-2.8193,-9.0818,2.6251
1491980675029,p1,7.8468,1.1829,5.6718,0.48454,5.9544,7.7505,3.3065,-8.4937,3.5916,-3.5404,9.052,-0.93004,-2.7968,-9.0745,2.6404
1491980675069,p1,7.8918,1.2564,5.7323,0.48197,5.9691,7.7311,3.3114,-8.5084,3.6017,-3.5253,9.0445,-0.91472,-2.7969,-9.0819,2.6180000000000003
1491980675109,p1,7.9512,1.1967,5.71,0.4649100000000001,5.9835,7.7578,3.3359,-8.5911,3.6329,-3.5255,9.0745,-0.92226,-2.7969,-9.0968,2.6179
1491980675149,p1,7.9514,1.2192,5.6504,0.48922,6.002999999999999,7.7289,3.3089,-8.45,3.5885,-3.5179,9.0446,-0.92958,-2.7969,-9.0893,2.6254
1491980675189,p1,7.892,1.22,5.5754,0.48444,5.9739,7.7384,3.3504,-8.5182,3.5732,-3.5479,9.0671,-0.94521,-2.8119,-9.0967,2.6252
1491980675229,p1,7.9365,1.2266,5.6653,0.494,6.0177,7.7120000000000015,3.3504,-8.5037,3.5974,-3.5478,9.0594,-0.90769,-2.8268,-9.0893,2.6399
1491980675269,p1,7.9738,1.2263,5.6656,0.50388,6.0006,7.7217,3.3554,-8.5474,3.5689,-3.5703,9.0669,-0.92315,-2.7969,-9.0818,2.6105
1491980675309,p1,7.9514,1.1971,5.613,0.50407,5.9642,7.7458,3.3211,-8.4647,3.5816,-3.5405,9.0745,-0.93006,-2.7968,-9.0669,2.6106
1491980675349,p1,7.9216,1.1974,5.5904,0.49913,5.9691,7.7361,3.3455,-8.5133,3.5779,-3.5554,9.0744,-0.92286,-2.7969,-9.1118,2.6254
1491980675389,p1,7.9514,1.2118,5.6429,0.48921,6.0079,7.7313,3.3407,-8.506,3.5679,-3.5255,9.0597,-0.95226,-2.7968,-9.0819,2.6404
1491980675429,p1,7.9739,1.2266,5.6134,0.4992,5.9641,7.7506,3.3456,-8.5449,3.5687,-3.5406,9.0895,-0.93759,-2.7893,-9.0819,2.6331
1491980675469,p1,7.9514,1.1971,5.613,0.49422,5.9739,7.7361,3.3309,-8.5376,3.5977,-3.5256,9.0746,-0.93727,-2.7968,-9.0744,2.6255
1491980675509,p1,7.9665,1.2267,5.5835,0.52105,5.9933,7.7266,3.3163,-8.517999999999999,3.5629,-3.518,9.0597,-0.9446,-2.8268,-9.0818,2.6399
1491980675549,p1,7.9813,1.197,5.5759,0.52112,5.9836,7.7387,3.37,-8.527999999999999,3.5516,-3.5412,9.0589,-0.92226,-2.7968,-9.0669,2.6106
1491980675589,p1,7.9815,1.2562,5.5912,0.50881,5.9933,7.7265,3.3455,-8.5255,3.5928,-3.5561,9.0438,-0.93005,-2.8193,-9.0967,2.6325
1491980675629,p1,7.9661,1.1673,5.6353,0.52358,5.9787,7.7363,3.3797,-8.5402,3.5495,-3.5413,9.0589,-0.93727,-2.7968,-9.0819,2.6255
1491980675669,p1,7.9664,1.2266,5.6282,0.52359,5.9739,7.7363,3.3846,-8.5232,3.5395,-3.5262,9.0439,-0.91444,-2.8118,-9.0818,2.6252
1491980675709,p1,8.0484,1.1965,5.5615,0.49407,6.02,7.7314,3.3944,-8.6058,3.5656,-3.5413,9.0813,-0.90728,-2.7969,-9.0894,2.6329
1491980675749,p1,7.9889,1.1972,5.5163,0.49923,5.9641,7.7604,3.3431,-8.4695,3.5184,-3.5189,9.059,-0.93682,-2.7968,-9.0819,2.6255
1491980675789,p1,7.9666,1.1975,5.4863,0.5209600000000001,5.9983,7.7072,3.37,-8.5279,3.5345,-3.5412,9.0439,-0.93725,-2.7968,-9.0669,2.6255
1491980675829,p1,8.0261,1.2115,5.5764,0.53814,5.9934,7.717,3.4089,-8.5233,3.5497,-3.5562,9.0738,-0.91507,-2.8118,-9.0894,2.6551
1491980675869,p1,7.9962,1.1601,5.5086,0.52346,6.0103,7.7291,3.3749,-8.5425,3.5348,-3.5413,9.0738,-0.90727,-2.8268,-9.0967,2.6398
1491980675909,p1,7.9517,1.1828,5.4712,0.51625,5.9787,7.7411,3.3747,-8.4697,3.5336,-3.5413,9.0738,-0.8997700000000001,-2.8193,-9.0967,2.625
1491980675949,p1,7.9813,1.1823,5.546,0.50145,5.974,7.707000000000002,3.3846,-8.5402,3.5521,-3.5412,9.0439,-0.92975,-2.7893,-9.082,2.6405
1491980675989,p1,8.0111,1.1967,5.5911,0.49409,6.0127,7.7314,3.3553,-8.5085,3.5584,-3.5114,9.074,-0.92168,-2.7968,-9.0819,2.6255
1491980676029,p1,7.9664,1.2045,5.5908,0.48442,5.9908,7.7458,3.3553,-8.5279,3.5636,-3.5113,9.0441,-0.95166,-2.8193,-9.0892,2.6251
1491980676069,p1,7.9663,1.1822,5.6056,0.51373,5.9788,7.7216,3.3285,-8.5278,3.5754,-3.5263,9.059,-0.93697,-2.8043,-9.0669,2.6254
1491980676109,p1,7.959,1.2047,5.5609,0.50388,6.0079,7.7266,3.3504,-8.523,3.5537,-3.5263,9.0589,-0.91446,-2.8043,-9.0819,2.6403
1491980676149,p1,7.959,1.2119,5.5908,0.49418,5.9812,7.7312,3.3651,-8.5231,3.5588,-3.5412,9.0589,-0.92976,-2.7968,-9.082,2.6479
1491980676189,p1,7.9587,1.2115,5.7101,0.49166,6.0006,7.7265,3.3529,-8.5182,3.5732,-3.5412,9.0513,-0.90724,-2.8119,-9.0967,2.6252
1491980676229,p1,7.9513,1.1969,5.6652,0.4793600000000001,6.0224,7.7265,3.3504,-8.5279,3.5782,-3.5487,9.0588,-0.9074,-2.8122,-9.0824,2.6118
1491980676269,p1,7.9291,1.2195,5.6204,0.46229,6.0006,7.7263,3.3455,-8.4988,3.5776,-3.5338,9.0589,-0.92211,-2.8122,-9.0899,2.6118
1491980676309,p1,7.9217,1.2269,5.6354,0.47947,6.002999999999999,7.741,3.353,-8.5668,3.5667,-3.5413,9.0739,-0.92978,-2.7972,-9.0975,2.6419
1491980676349,p1,7.966,1.1818,5.71,0.49419,5.9691,7.7263,3.309,-8.517999999999999,3.5872,-3.5264,9.0814,-0.92199,-2.7823,-9.0826,2.6123
1491980676389,p1,7.9364,1.2045,5.6502,0.49403,6.0201,7.7193,3.3114,-8.5035,3.5845,-3.5264,9.0516,-0.96697,-2.8122,-9.09,2.6416
1491980676429,p1,7.8917,1.1975,5.6349,0.51381,5.9642,7.7313,3.3383,-8.5278,3.5683,-3.5413,9.0591,-0.96728,-2.8122,-9.0974,2.6267
1491980676469,p1,7.9363,1.219,5.7249,0.49417,5.9764,7.7264,3.3065,-8.5034,3.5771,-3.5413,9.0589,-0.93727,-2.8272,-9.0824,2.6265
1491980676509,p1,7.9362,1.2041,5.7398,0.4624,5.9932,7.7505,3.3309,-8.5278,3.5755,-3.5413,9.0739,-0.92228,-2.7898,-9.0975,2.6271
1491980676549,p1,7.9064,1.197,5.7395,0.47453,6.0006,7.7264,3.3163,-8.5011,3.5846,-3.5262,9.0439,-0.92194,-2.8122,-9.0825,2.6192
1491980676589,p1,7.8692,1.2122,5.7095,0.46973,5.9691,7.7286,3.3115,-8.5472,3.5975,-3.5413,9.0739,-0.92228,-2.7898,-9.09,2.5972
1491980676629,p1,7.8917,1.2415,5.7397,0.46224,6.0321,7.7361,3.3065,-8.5035,3.5967,-3.5114,9.059,-0.92166,-2.7973,-9.0975,2.6195
1491980676669,p1,7.8916,1.2267,5.7545,0.47708,5.9739,7.7360000000000015,3.2968,-8.517999999999999,3.587,-3.5413,9.0589,-0.93727,-2.7823,-9.0826,2.6123
1491980676709,p1,7.8692,1.2121,5.7319,0.49419,5.9860000000000015,7.7386,3.3066,-8.5253,3.5824,-3.5563,9.0739,-0.93759,-2.8122,-9.0676,2.6417
1491980676749,p1,7.8917,1.2268,5.7097,0.49427,5.9545,7.7360000000000015,3.3115,-8.5472,3.5878,-3.5264,9.0591,-0.95198,-2.7972,-9.0825,2.6195
1491980676789,p1,7.8544,1.2271,5.7244,0.48437,5.9933,7.7361,3.3163,-8.5277,3.563,-3.5413,9.059,-0.95227,-2.8123,-9.1198,2.6266
1491980676829,p1,7.9068,1.1977,5.5604,0.4941100000000001,5.9909,7.7216,3.326,-8.5132,3.5727,-3.5413,9.0739,-0.92978,-2.8272,-9.0824,2.6115
1491980676869,p1,7.8618,1.1755,5.6346,0.49178,5.9787,7.7409,3.3139,-8.5375,3.5827,-3.5339,9.074,-0.93714,-2.7973,-9.0975,2.6269
1491980676909,p1,7.8918,1.2564,5.7323,0.47953,5.9546,7.7213,3.3066,-8.517999999999999,3.5627,-3.5414,9.074,-0.95229,-2.8122,-9.0675,2.6193
1491980676949,p1,7.8914,1.1823,5.7244,0.46969,5.9933,7.7360000000000015,3.3213,-8.6055,3.606,-3.5563,9.0813,-0.90758,-2.7898,-9.09,2.6121
1491980676989,p1,7.8619,1.2345,5.6946,0.4697,6.0126,7.7531,3.3016,-8.4694,3.5667,-3.4964,9.0591,-0.93637,-2.7973,-9.0975,2.6269
1491980677029,p1,7.8693,1.2123,5.6945,0.48937,5.9642,7.7409,3.3408,-8.5619,3.5689,-3.5413,9.0665,-0.95228,-2.8197,-9.0974,2.6265
1491980677069,p1,7.8543,1.227,5.7393,0.5089,5.9836,7.7411,3.3065,-8.4961,3.5746,-3.5414,9.0815,-0.9523,-2.8497,-9.0974,2.6559
1491980677109,p1,7.8768,1.2123,5.6648,0.46962,5.9934,7.7189999999999985,3.3163,-8.5423,3.5853,-3.5412,9.044,-0.95976,-2.8272,-9.0675,2.6265
1491980677149,p1,7.8694,1.2271,5.6872,0.48933,5.9908,7.7507,3.3066,-8.5472,3.6072,-3.5487,9.0738,-0.90742,-2.8122,-9.0974,2.6267
1491980677189,p1,7.847,1.2272,5.7094,0.47217,5.9594,7.7213,3.3017,-8.5156,3.5871,-3.5263,9.059,-0.92946,-2.7973,-9.0975,2.6269
1491980677229,p1,7.8468,1.227,5.7616,0.45508,5.9932,7.7554,3.3017,-8.5277,3.5922,-3.5264,9.074,-0.93699,-2.7973,-9.0975,2.6269
1491980677269,p1,7.8468,1.2269,5.784,0.4428,5.9812,7.7358,3.3066,-8.5496,3.5975,-3.5262,9.044,-0.93695,-2.7972,-9.0826,2.627
1491980677309,p1,7.8468,1.2123,5.7317,0.45992,5.9739,7.7286,3.3066,-8.5398,3.5778,-3.5563,9.0813,-0.92259,-2.7898,-9.0825,2.6122
1491980677349,p1,7.8693,1.227,5.7096,0.48195,6.0005,7.7458,3.3310000000000004,-8.5473,3.5978,-3.5412,9.044,-0.94475,-2.8272,-9.0824,2.6265
1491980677389,p1,7.8766,1.2193,5.7473,0.46972,5.9884,7.7409,3.3212,-8.5229,3.5777,-3.5413,9.0739,-0.92228,-2.7972,-9.0826,2.627
1491980677429,p1,7.8766,1.2119,5.7249,0.47211,6.002999999999999,7.7361,3.3114,-8.5083,3.592,-3.5413,9.0664,-0.92227,-2.7972,-9.0826,2.627
1491980677469,p1,7.9067,1.2415,5.6806,0.46223,6.0128,7.7189999999999985,3.3066,-8.517999999999999,3.5774,-3.5338,9.0589,-0.92961,-2.8123,-9.0974,2.6117
1491980677509,p1,7.8395,1.2125,5.65,0.49414,5.9812,7.7215,3.3114,-8.5253,3.5727,-3.5338,9.0589,-0.92961,-2.8122,-9.0974,2.6267
1491980677549,p1,7.8469,1.2565,5.7548,0.45991,5.9836,7.731,3.3407,-8.5473,3.5882,-3.5413,9.059,-0.95227,-2.8122,-9.0675,2.6268
1491980677589,p1,7.9213,1.1969,5.7321,0.46488,5.9884,7.7554,3.3018,-8.5811,3.6029,-3.5114,9.074,-0.92918,-2.7898,-9.0974,2.5972
1491980677629,p1,7.8618,1.2196,5.7244,0.46958,6.0273,7.7313,3.3016,-8.4742,3.5472,-3.5413,9.0665,-0.95228,-2.8122,-9.0974,2.6267
1491980677669,p1,7.8469,1.2124,5.7018,0.4967,5.9545,7.7311,3.3139,-8.5471,3.5633,-3.5563,9.0665,-0.96009,-2.8122,-9.0675,2.6268
1491980677709,p1,7.8618,1.2564,5.7843,0.49408,6.0007,7.7192,3.3163,-8.5375,3.5925,-3.5712,9.0738,-0.93789,-2.8272,-9.0675,2.6414
1491980677749,p1,7.8766,1.212,5.7543,0.46971,5.9981,7.7458,3.3164,-8.552,3.5684,-3.5263,9.059,-0.93697,-2.8122,-9.0974,2.6267
1491980677789,p1,7.8468,1.2122,5.7541,0.47462,5.9836,7.7384,3.2822,-8.5082,3.5768,-3.5114,9.0666,-0.93668,-2.8272,-9.0973,2.6115
1491980677829,p1,7.8393,1.2122,5.7321,0.45262,5.9546,7.726,3.3018,-8.5714,3.5782,-3.5338,9.0591,-0.95963,-2.7973,-9.0825,2.612
1491980677869,p1,7.8616,1.2118,5.7845,0.46971,6.0223,7.7604,3.2919,-8.5155,3.582,-3.5338,9.0589,-0.92961,-2.8122,-9.09,2.6267
1491980677909,p1,7.8615,1.2044,5.7919,0.46494,5.9617,7.7504,3.292,-8.552,3.6022,-3.5413,9.0589,-0.93727,-2.8122,-9.0974,2.6267
1491980677949,p1,7.8691,1.212,5.7323,0.4696,6.0007,7.7189999999999985,3.292,-8.5422,3.5923,-3.5262,9.0365,-0.93694,-2.8122,-9.075,2.6118
1491980677989,p1,7.8915,1.1971,5.71,0.47945,5.9933,7.7288,3.3066,-8.5156,3.5725,-3.5414,9.0814,-0.92979,-2.8122,-9.0825,2.6417
1491980678029,p1,7.9214,1.2117,5.6954,0.482,5.9884,7.7506,3.3286,-8.5472,3.5538,-3.5562,9.0664,-0.93758,-2.8122,-9.0825,2.6342
1491980678069,p1,7.9066,1.2119,5.6654,0.47702,5.9981,7.7361,3.3066,-8.5228,3.5652,-3.5412,9.0589,-0.92226,-2.8272,-9.0824,2.6265
1491980678109,p1,7.9218,1.2271,5.5463,0.45983,6.0127,7.7312,3.3456,-8.5255,3.5781,-3.5262,9.044,-0.92945,-2.7973,-9.0974,2.612
1491980678149,p1,7.8991,1.1678,5.5905,0.47207,6.0127,7.7313,3.3309,-8.5157,3.5728,-3.5561,9.0439,-0.93755,-2.7973,-9.1124,2.6269
1491980678189,p1,7.877000000000002,1.2713,5.6955,0.46967,5.9788,7.7214,3.3309,-8.523,3.5778,-3.5263,9.0738,-0.8994700000000001,-2.8122,-9.0899,2.6118
1491980678229,p1,7.9662,1.2114,5.6808,0.45988,6.0272,7.7556,3.3652,-8.6009,3.5993,-3.5412,9.0588,-0.90725,-2.7898,-9.1125,2.627
1491980678269,p1,7.9662,1.2115,5.6435,0.48167,6.0078,7.7267,3.2967,-8.4499,3.5565,-3.5187,9.044,-0.92179,-2.7972,-9.0826,2.627
1491980678309,p1,7.8918,1.1828,5.5607,0.51107,5.9691,7.7097,3.3748,-8.5426,3.5544,-3.5562,9.0589,-0.95257,-2.8197,-9.0825,2.6415
1491980678349,p1,7.9513,1.2263,5.6957,0.50372,6.0029,7.7292,3.3456,-8.5133,3.5534,-3.5562,9.0589,-0.95257,-2.8496,-9.0824,2.656
1491980678389,p1,7.9662,1.182,5.6135,0.49882,5.9933,7.7219,3.3310000000000004,-8.5618,3.559,-3.5412,9.0663,-0.90726,-2.7972,-9.0677,2.6494
1491980678429,p1,7.9289999999999985,1.1824,5.5908,0.47445,5.9883,7.746,3.3188,-8.5132,3.553,-3.5263,9.0441,-0.95196,-2.8122,-9.0974,2.6267
1491980678469,p1,9.6932,0.29454,-0.50953,3.7216,5.1112,9.9008,5.1965,-2.592,9.9862,0.27758,10.064,-0.11312,0.13488,-10.835,0.33785
1491980678509,p1,9.8849,-0.4310600000000001,-0.99025,3.363,6.237,9.7336,4.7328,-2.4645,10.573,-0.06768300000000001,9.0569,0.13614,1.2239,-9.1668,0.37569
1491980678549,p1,10.562,-0.25004,-3.1698,3.7005,4.6752,9.8282,6.343,-1.9227,9.9626,1.0012,9.0598,0.44273,1.4041,-8.9363,0.43912
1491980678589,p1,9.7117,-0.37635,-3.2219,4.3727,4.945,9.1798,6.6154,-2.5779,9.0368,-0.008935,9.8019,1.382,1.0958,-9.6369,0.3872
1491980678629,p1,9.9136,-0.40633,-3.5413,4.9023,3.9289,8.7167,7.4972,-2.5342,9.2817,-0.51454,9.5208,1.7623,0.95988,-10.091,0.077377
1491980678669,p1,9.8629,-0.006385,-3.4197,5.0366,2.8583,8.5133,7.3396,-1.4889,9.0655,-0.60242,9.3019,2.0309,0.5854600000000001,-9.864,-0.2197
1491980678709,p1,10.114,-0.35100000000000003,-2.9575,5.0831,2.0675,8.5975,7.1797,-1.7372,8.5295,-1.0258,8.9392,2.2629,0.3617,-9.4306,0.039167
1491980678749,p1,8.8449,-0.57924,-2.6105,5.8982,1.1313,8.6252,6.1688,-1.8509,8.4526,-1.5724,9.1178,2.0866,0.032385000000000004,-9.4151,0.31754
1491980678789,p1,8.5377,0.13117,-3.6676,6.8146,1.5951,7.9695,6.8962,-1.16,8.3538,-1.467,8.8938,1.954,-0.25275,-9.3065,-0.4266
1491980678829,p1,9.3861,0.07105800000000001,-3.3035,6.6452,1.0256,7.4409,6.9192,0.20662,7.2644,-1.4989,9.1648,1.6679,-0.29786,-9.4109,-0.42017
1491980678869,p1,9.2516,-0.053345,-3.4172,6.6149,1.328,8.0473,6.0245,-0.75941,6.9156,-1.0614,9.3803,0.76108,-0.25379,-9.9867,-0.30892
1491980678909,p1,9.738,-0.2746,-4.6459,6.489,0.99535,8.1592,6.0399,0.009664,7.1934,-0.44289,9.5489,0.50322,-0.15631,-10.025,-0.12061
1491980678949,p1,9.6404,0.19565,-3.4798,6.5398,1.6074,8.4199,5.8429,-0.19568,7.1671,-0.54023,9.7124,0.7711899999999999,0.11456,-9.5198,0.26635
1491980678989,p1,9.4927,-0.11724,-4.602,6.5014,0.43914,8.3898,6.5822,0.22142,8.0194,-0.53092,9.5011,1.0942,0.6693899999999999,-9.2839,0.40336
1491980679029,p1,9.721,-0.67967,-1.4780000000000002,6.4514,0.8354,9.6452,6.5086,0.40092,8.2988,-0.41071,9.5449,1.4943,0.48208,-9.5836,0.91487
1491980679069,p1,10.34,-0.52485,-4.4043,5.9746,-0.3038,9.5982,6.7195,-0.72796,8.9182,-0.48641,9.7841,1.5975,0.44453,-9.8838,1.3617
1491980679109,p1,10.459,1.0884,-4.2362,5.0547,0.25465,9.4542,6.0252,0.3868,9.3259,-0.2617,9.7393,1.7672,0.49777,-9.5263,1.5877
1491980679149,p1,10.424,-0.45259,-2.2546,4.962,0.4331100000000001,9.6488,5.3116,-1.3511,9.6241,-0.02021,9.2901,1.8175,0.54266,-9.5488,1.5734
1491980679189,p1,9.6655,-1.0155,-0.74206,4.8946,0.48067,9.3473,5.318,0.38898,10.044,-0.020293,9.3125,1.8325,0.62503,-9.4814,1.4181
1491980679229,p1,9.484,-1.3199,-0.20081,3.4937,0.45994,9.1372,3.93,-0.033249,9.7709,-0.0051140000000000005,9.2601,1.8179,0.56489,-9.5029,1.2153
1491980679269,p1,9.4987,0.68919,-2.4929,0.4898,0.7350300000000001,8.4955,0.5479999999999999,-0.047724,9.7639,0.098395,9.307,1.4597,0.60239,-9.4055,1.0892
1491980679309,p1,8.9772,0.16682,-0.47848,-0.48558,0.5182,6.7703,0.23376,-0.66938,8.1172,0.006993000000000001,9.5625,1.27,0.71402,-9.5235,0.50059
1491980679349,p1,9.7242,-0.12499,4.3372,3.6129,-1.469,6.9881,3.9832,-0.61842,5.8847,0.053589,9.1582,1.1289,0.70502,-10.194,0.080263
1491980679389,p1,7.7957,-0.32231,9.4167,1.6502,-0.9023,6.1767,0.93218,-0.26975,5.5635,-0.026151,10.073,1.0062,0.26326,-10.358,0.59531
1491980679429,p1,9.3144,0.18452,1.8444,1.1923,0.28021,6.3154,1.3429,0.6957800000000001,4.9294,-0.23192,9.4276,1.0178,1.1713,-8.8803,-0.31174
1491980679469,p1,8.2342,-0.49475,3.4581,1.2749,0.3829,8.1025,1.9855,0.83186,8.2056,0.018233000000000003,8.679,0.91109,0.55615,-9.5957,0.012124
1491980679509,p1,8.2927,-0.73968,3.457,1.3693,1.214,9.6793,2.4712,0.72844,10.185,-0.22314,10.509,0.7842,0.36206,-9.3417,0.27101
1491980679549,p1,9.2634,-0.5017699999999999,3.1451,1.5529,1.3641,11.664,1.4585,-0.48308,11.526,-0.37956,9.2381,1.3527,0.75156,-9.554,0.65056
1491980679589,p1,9.922,0.026991,2.9745,1.2908,1.3325,12.195,1.8977,-0.49873,10.941,0.21617,9.4146,0.94428,0.5271100000000001,-9.4488,0.75164
1491980679629,p1,10.116,-0.12157,2.684,-0.4617600000000001,0.28555,10.184,0.11918,-0.77185,11.168,-0.36675,9.5317,1.09,0.3028,-9.3591,1.0469
1491980679669,p1,9.0907,0.8773,3.19,0.064124,1.5325,9.0503,2.2275,-0.9956,10.877,-0.60548,9.1736,0.41032,0.062702,-9.3414,0.57225
1491980679709,p1,8.5639,-0.053246,3.5381,-1.3632,1.1847,9.3219,-0.49988,-1.4461,9.8946,-1.0004,9.1405,0.77758,-0.14637999999999998,-9.2527,1.1367
1491980679749,p1,8.3488,0.30311,3.7775,-0.21631,1.893,10.188,0.92517,-1.1715,9.8014,-1.1693,8.7038,1.0298,-0.72937,-8.8565,1.8153
1491980679789,p1,9.0477,-0.013971,3.8628,-1.8223,1.4873,10.409,-1.039,-0.96208,9.6139,-0.8011199999999999,9.4726,0.46609,-0.74436,-8.8488,1.7926
1491980679829,p1,8.7872,0.047477,3.8389,0.25065,2.2747,10.946,0.7924100000000001,-0.66886,10.15,-0.78385,9.2307,0.93189,-0.69984,-9.1181,1.8225
1491980679869,p1,8.8599,0.22041,4.9148,-2.5939,1.3866,10.19,-1.8053,-0.58562,10.297,-0.58829,9.0062,1.0111,-0.5043300000000001,-8.6858,1.8569
1491980679909,p1,8.2066,0.52375,4.4642,-0.69258,1.7928,10.369000000000002,0.24239,-1.2081,10.459,-1.1135,9.3128,0.71509,-0.76021,-8.8228,0.78387
1491980679949,p1,8.1762,0.58201,4.7777,-2.8458,0.50041,8.984,-1.1627,-0.30028,10.481,-1.6628,8.9554,1.3797,-0.87269,-9.3181,1.58
1491980679989,p1,7.9379,0.90768,5.3301,-1.4821,1.445,9.1401,-0.045103,-1.3869999999999998,10.783,-1.7491,9.542,0.91966,-1.2558,-9.8987,1.4823
1491980680029,p1,7.4897,0.94628,5.8417,-2.3156,0.6826800000000001,8.8811,-1.3762,-0.43598,9.6437,-2.045,10.247,0.5453,-1.4204,-9.628,1.2113
1491980680069,p1,6.4971,1.0034,6.5134,-1.9949,0.3357,9.9119,-0.68024,-0.1808,10.217,-2.6766,11.716,2.0466,-1.4249,-12.107,0.7862
1491980680109,p1,6.3384,1.1041,7.6096,-3.6301,-0.5674,9.2149,-2.5885,0.4789600000000001,9.2744,-0.87093,11.913,1.6175,-0.8253299999999999,-12.599,2.065
1491980680149,p1,6.2376,1.0223,6.0043,-2.774,0.29783000000000004,9.7201,-1.0705,0.26156,9.7486,-1.3168,12.886,1.5925,-0.82783,-14.094,2.0908
1491980680189,p1,5.7761,1.3384,9.4271,-4.6516,-2.3321,7.1911,-3.0051,1.5682,7.0757,-2.5031,11.765999999999998,2.8754,-1.9167,-12.167,3.8109
1491980680229,p1,5.2074,1.2482,7.1767,-5.2352,-5.0477,6.2589,-3.8691,5.5901,6.3178,-2.6906,8.931000000000003,2.6571,-2.5872,-9.3209,2.5297
1491980680269,p1,5.4503,1.2046,8.3271,-8.1005,-4.2078,5.1467,-4.7706,5.2389,6.9508,-3.4956,8.5681,2.5738,-3.3363,-8.8811,1.6591
1491980680309,p1,6.1728,1.0071,8.1075,-5.4451,-5.6428,6.0046,-3.1737,3.6199,6.3039,-2.8251,8.2693,1.1395,-2.4226,-8.6593,1.1074
1491980680349,p1,6.3656,1.2025,8.8712,-5.5069,-4.9769,5.6767,-2.8523,3.6469,6.5577,-3.4809,8.0039,1.1942,-3.2164,-8.7016,1.4524
1491980680389,p1,6.1722,1.3665,9.02,-6.1374,-5.0479,3.3784,-2.6111,2.4274,6.2501,-3.4499,7.9277,1.525,-3.1548,-7.7909,1.5605
1491980680429,p1,5.0406,1.6935,9.1628,-5.7658,-7.2487,4.231,-3.2991,2.7606,6.5052,-3.2938,8.3012,2.0229,-2.9622,-9.5581,2.5003
1491980680469,p1,5.5248,1.3143,8.5522,-8.1545,-2.7984,5.476,-4.088,1.2813,8.8539,-2.8728,7.7928,2.0469,-2.1661,-8.0435,1.98
1491980680509,p1,5.8169,1.3438,7.9876,-7.4317,-2.7972,8.161,-2.9394,-0.067868,10.45,-3.3325,8.4372,1.7444,-2.6012,-8.2268,1.5537
1491980680549,p1,6.6807,0.98289,7.5815,-7.3365,-1.4953,9.6329,-4.0356,-2.2474,11.625,-3.7258,9.4029,1.803,-2.9324,-9.4523,2.1126
1491980680589,p1,6.8747,0.8198200000000001,7.2164,-7.8934,-0.50825,8.1224,-5.336,-2.3806,11.055,-3.8367,9.0215,1.4409999999999998,-3.4113,-9.4442,2.5827
1491980680629,p1,7.1791,0.49199,7.0748,-7.0847,0.15862,7.5812,-5.1732,-2.7621,9.5435,-3.6226,9.4132,1.2348,-3.0811,-8.8392,2.1566
1491980680669,p1,7.0387,0.5098,6.6039,-6.5932,0.46902,7.0656,-5.2153,-2.2662,9.368,-3.6318,9.981,1.7667,-2.7673,-9.1835,1.9368
1491980680709,p1,6.8367,0.5101899999999999,6.9157,-6.7534,0.7659,6.3563,-4.9648,-1.6541,8.6032,-3.6922,9.9797,1.8633,-3.0989,-10.467,2.122
1491980680749,p1,6.8475,0.5301600000000001,5.5954,-5.0181,0.58373,6.8716,-3.3471,-2.4424,7.6928,-3.8946,10.114,1.8516,-3.204,-10.376,1.6125
1491980680789,p1,7.251,0.6169600000000001,5.3081,-5.1408,1.7342,7.5906,-3.7566,-2.3822,7.7931,-4.0793,11.289,2.1543,-3.64,-12.037,3.0649
