time,entity,current1,current2,current3,pressure1,pressure2,pressure3,rate1,rate2,rate3,temperature1,temperature2,temperature3,torque1,torque2,torque3
1487654268480,machine1,,,,0.65811,5.8191,7.8509,low,veryLow,3.7041,-3.5486,9.0794,-0.94012,-2.8083,-9.0608,2.6266
1487654337600,machine1,,,,0.63363,5.8287,7.8556,low,veryLow,3.7283,-3.5411,9.0794,-0.93998,-2.8233,-9.0832,2.6412
1487654406720,machine1,,,,0.63357,5.8433,7.8508,low,veryLow,3.7111,-3.5186,9.0495,-0.93949,-2.8382,-9.0832,2.6559
1487654475840,machine1,,,,0.61416,5.8141,7.8749,low,veryLow,3.7131,-3.5186,9.0495,-0.93949,-2.8233,-9.0831,2.6113
1487654544960,machine1,7.9292,1.1392,5.6083,0.61897,5.8045,7.8457,low,veryLow,3.7278,-3.5261,9.0495,-0.93964,-2.8083,-9.0832,2.6116
1487654614080,machine1,,,,0.59446,5.8094,7.8407,low,veryLow,3.7322,-3.5187,9.072,-0.93952,-2.8233,-9.0607,2.6114
1487654683200,machine1,,,,0.61652,5.8142,7.8506,low,veryLow,3.7295,-3.5187,9.0645,-0.95451,-2.8233,-9.0906,2.6262
1487654752320,machine1,,,,0.62389,5.7973,7.8457,low,veryLow,3.7272,-3.5188,9.087,-0.95454,-2.8083,-9.0758,2.6265
1487654821440,machine1,,,,0.6362,5.7899,7.8603,low,veryLow,3.7522,-3.5337,9.0645,-0.96232,-2.7859,-9.0908,2.6119
1487654890560,machine1,,,,0.64843,5.7996,7.8653,low,veryLow,3.7127,-3.5487,9.0795,-0.97014,-2.7933,-9.0758,2.6268
1487654959680,machine1,7.899,1.1167,5.7054,0.64837,5.8069,7.8556,low,veryLow,3.6981,-3.5635,9.0644,-0.95541,-2.8232,-9.0609,2.6562
1487655028800,machine1,,,,0.64106,5.8045,7.8604,low,veryLow,3.7106,-3.5337,9.0645,-0.96232,-2.8232,-9.0758,2.6561
1487655097920,machine1,,,,0.62392,5.8141,7.8652,low,veryLow,3.7231,-3.5337,9.0646,-0.96982,-2.8158,-9.0832,2.6338
1487655167040,machine1,,,,0.63375,5.7996,7.8652,low,veryLow,3.7124,-3.5187,9.057,-0.95451,-2.8084,-9.1056,2.6115
1487655236160,machine1,,,,0.58955,5.8288,7.8505,low,veryLow,3.7275,-3.5411,9.0794,-0.93998,-2.7858,-9.0833,2.6119
1487655305280,machine1,,,,0.59452,5.8238,7.8651,low,veryLow,3.7517,-3.5112,9.0719,-0.90935,-2.8083,-9.0906,2.6115
1487655374400,machine1,7.929,1.1535,5.6984,0.60907,5.8264,7.8336,low,veryLow,3.7441,-3.5261,9.0495,-0.94714,-2.8233,-9.0906,2.6262
1487655443520,machine1,,,,0.63371,5.7996,7.8555,low,veryLow,3.7232,-3.5486,9.0719,-0.94012,-2.8084,-9.1056,2.6115
1487655512640,machine1,,,,0.63599,5.8337,7.8362,low,veryLow,3.727,-3.5485,9.0643,-0.9251,-2.8457,-9.0756,2.6334
1487655581760,machine1,,,,0.61408,5.8287,7.8628,low,veryLow,3.7279,-3.5411,9.0644,-0.93996,-2.8083,-9.0907,2.619
1487655650880,machine1,,,,0.62402,5.8044,7.8846,low,veryLow,3.7366,-3.5187,9.0571,-0.96951,-2.8233,-9.0757,2.6337
1487655720000,machine1,,,,0.10898,6.4524,7.3746,low,veryLow,3.5689,-3.5462,9.0694,-0.89781,-2.7802,-9.1049,2.6401
1487655789120,machine1,7.9066,1.4898,5.5916,0.099392,6.4135,7.3987,low,veryLow,3.5582,-3.5237,9.0545,-0.89734,-2.7653,-9.1049,2.603
1487655858240,machine1,,,,0.10164,6.4379,7.3648,low,veryLow,3.5918,-3.5237,9.0545,-0.90484,-2.7428,-9.1049,2.5884
1487655927360,machine1,,,,0.094297,6.4379,7.3647,low,veryLow,3.5681,-3.5088,9.0621,-0.90455,-2.7802,-9.1049,2.6177
1487655996480,machine1,,,,0.094237,6.467,7.3697,low,veryLow,3.5826,-3.5088,9.0546,-0.91205,-2.7653,-9.1049,2.603
1487656065600,machine1,,,,0.12867,6.4233,7.3819,low,veryLow,3.5904,-3.5461,9.0544,-0.90529,-2.7802,-9.0899,2.6102
1487656134720,machine1,,,,0.11388,6.4451,7.3697,low,veryLow,3.571,-3.5461,9.0543,-0.89029,-2.7727,-9.0899,2.588
1487656203840,machine1,7.8767,1.5046,5.666,0.114,6.4281,7.3891,low,veryLow,3.5637,-3.5685,9.0617,-0.88324,-2.7802,-9.1048,2.6027
1487656272960,machine1,,,,0.11144,6.4379,7.3672,low,veryLow,3.5733,-3.546,9.0394,-0.89777,-2.7803,-9.1048,2.5878
1487656342080,machine1,,,,0.084534,6.4524,7.3817,low,veryLow,3.5734,-3.5387,9.0694,-0.89766,-2.7802,-9.0974,2.6102
1487656411200,machine1,,,,0.077114,6.4524,7.3622,low,veryLow,3.5829,-3.5237,9.0544,-0.88233,-2.7802,-9.1049,2.6177
1487656480320,machine1,,,,0.10427,6.4183,7.3963,low,veryLow,3.5627,-3.5163,9.0546,-0.9197,-2.7806,-9.0981,2.6192
1487656549440,machine1,,,,0.084587,6.4257,7.3767,low,veryLow,3.5681,-3.5088,9.0546,-0.91955,-2.7806,-9.0905,2.6043
1487656618560,machine1,7.8466,1.4971,5.7553,0.074835,6.4571,7.4084,low,veryLow,3.5889,-3.5238,9.0695,-0.89736,-2.7582,-9.1055,2.5897
1487656687680,machine1,,,,0.10166,6.4572,7.3843,low,veryLow,3.5766,-3.5236,9.0395,-0.89732,-2.7806,-9.1055,2.5968
1487656756800,machine1,,,,0.11151,6.4233,7.3745,low,veryLow,3.5539,-3.5462,9.0695,-0.92032,-2.7806,-9.1055,2.6042
1487656825920,machine1,,,,0.14813,6.4427,7.3651,low,veryLow,3.5733,-3.5536,9.0394,-0.92043,-2.7956,-9.1056,2.6488
1487656895040,machine1,,,,0.099335,6.4135,7.3841,low,veryLow,3.5832,-3.5387,9.062,-0.91266,-2.7657,-9.1056,2.6045
1487656964160,machine1,,,,0.10916,6.4232,7.3988,low,veryLow,3.582,-3.5237,9.047,-0.90483,-2.7806,-9.1055,2.6042
1487657033280,machine1,7.7721,1.4904,5.7248,0.10421,6.4136,7.3792,low,veryLow,3.5628,-3.5163,9.0546,-0.9122,-2.7656,-9.0906,2.5896
1487657102400,machine1,,,,0.099397,6.4328,7.4133,low,veryLow,3.5929,-3.5163,9.0546,-0.92721,-2.7657,-9.1205,2.6045
1487657171520,machine1,,,,0.094425,6.4329,7.3938,low,veryLow,3.5775,-3.5088,9.0471,-0.91954,-2.7731,-9.1055,2.6044
1487657240640,machine1,,,,0.11397,6.4329,7.3842,low,veryLow,3.5709,-3.5462,9.0545,-0.9203,-2.7806,-9.0831,2.6043
1487657309760,machine1,,,,0.11146,6.4475,7.3794,low,veryLow,3.5875,-3.5238,9.0695,-0.91237,-2.7956,-9.0905,2.604
1487657378880,machine1,,,,0.10909,6.4329,7.3891,low,veryLow,3.5683,-3.5237,9.062,-0.89735,-2.7956,-9.1055,2.6189
1487657448000,machine1,7.8095,1.5196,5.7477,0.11395,6.4281,7.3769,low,veryLow,3.5826,-3.5237,9.0545,-0.90484,-2.7807,-9.1354,2.6042
1487657517120,machine1,,,,0.10401,6.4476,7.3527,low,veryLow,3.5658,-3.5088,9.0546,-0.91955,-2.7807,-9.1204,2.5893
1487657586240,machine1,,,,0.11884,6.4402,7.3843,low,veryLow,3.5726,-3.5387,9.0694,-0.89766,-2.7657,-9.113,2.5895
1487657655360,machine1,,,,0.094449,6.4135,7.3865,low,veryLow,3.5773,-3.5087,9.0396,-0.91203,-2.7582,-9.1131,2.6121
1487657724480,machine1,,,,0.077209,6.4523,7.3865,low,veryLow,3.6039,-3.5238,9.0844,-0.88987,-2.7657,-9.1055,2.5896
1487657793600,machine1,,,,0.099166,6.4548,7.3697,low,veryLow,3.5786,-3.4938,9.0396,-0.91173,-2.7806,-9.1055,2.6042
1487657862720,machine1,7.7871,1.5051,5.7251,0.109,6.4185,7.355,low,veryLow,3.5611,-3.5537,9.0693,-0.89796,-2.7956,-9.1055,2.6189
1487657931840,machine1,,,,0.131,6.4427,7.365,low,veryLow,3.5927,-3.5537,9.0695,-0.92797,-2.8106,-9.1055,2.656
1487658000960,machine1,,,,0.11396,6.4233,7.3745,low,veryLow,3.5637,-3.5386,9.0469,-0.89763,-2.7806,-9.1055,2.6042
1487658070080,machine1,,,,0.10178,6.4425,7.4037,low,veryLow,3.587,-3.5239,9.0845,-0.90488,-2.7806,-9.0905,2.6043
1487658139200,machine1,,,,0.089441,6.4233,7.3646,low,veryLow,3.5774,-3.5237,9.0545,-0.91235,-2.7656,-9.0906,2.6045
1487658208320,machine1,,,,0.06265,6.4232,7.3985,low,veryLow,3.6026,-3.5164,9.0845,-0.90473,-2.7806,-9.1056,2.6341
1487658277440,machine1,7.8316,1.5043,5.8149,0.094431,6.4377,7.3987,low,veryLow,3.5833,-3.5087,9.0396,-0.91953,-2.7656,-9.1056,2.612
1487658346560,machine1,,,,0.1116,6.4038,7.3841,low,veryLow,3.5949,-3.5387,9.0619,-0.90515,-2.7806,-9.0906,2.6118
1487658415680,machine1,,,,0.10411,6.4475,7.377,low,veryLow,3.573,-3.5388,9.0695,-0.91267,-2.7656,-9.0906,2.5896
1487658484800,machine1,,,,0.10898,6.4403,7.3648,low,veryLow,3.5538,-3.5237,9.0396,-0.92734,-2.7656,-9.0906,2.5896
1487658553920,machine1,,,,0.10661,6.445,7.3891,low,veryLow,3.5877,-3.5462,9.0619,-0.8978,-2.7956,-9.1205,2.6413
1487658623040,machine1,,,,0.11395,6.433,7.3794,low,veryLow,3.5583,-3.5237,9.0545,-0.89734,-2.7806,-9.1055,2.6042
1487658692160,machine1,7.8016,1.4528,5.7994,0.11885,6.445,7.3892,low,veryLow,3.5776,-3.5237,9.047,-0.89733,-2.7956,-9.1054,2.6115
1487658761280,machine1,,,,0.10912,6.4232,7.389,low,veryLow,3.5774,-3.5237,9.0545,-0.91235,-2.7656,-9.1056,2.6194
1487658830400,machine1,,,,0.074752,6.4523,7.3841,low,veryLow,3.6037,-3.5388,9.0844,-0.89768,-2.7432,-9.1056,2.5899
1487658899520,machine1,,,,0.094392,6.445,7.3939,low,veryLow,3.5935,-3.4938,9.0546,-0.89674,-2.7731,-9.1055,2.6044
1487658968640,machine1,,,,0.12123,6.4282,7.36,low,veryLow,3.539,-3.5237,9.0395,-0.91233,-2.7731,-9.0906,2.6044
1487659037760,machine1,,,,0.1434,6.4329,7.399,low,veryLow,3.5878,-3.5537,9.0695,-0.92797,-2.8106,-9.0905,2.6187
1487659106880,machine1,7.8169,1.4974,5.7252,0.094323,6.4282,7.3647,low,veryLow,3.5756,-3.5238,9.062,-0.91236,-2.7806,-9.1055,2.6192
1487659176000,machine1,,,,0.094407,6.4571,7.4061,low,veryLow,3.5701,-3.5237,9.0545,-0.91235,-2.7657,-9.1056,2.6045
1487659245120,machine1,,,,0.094411,6.4136,7.3767,low,veryLow,3.5772,-3.5387,9.0694,-0.89766,-2.7656,-9.0906,2.6045
1487659314240,machine1,,,,0.084653,6.4329,7.3987,low,veryLow,3.6095,-3.5088,9.0545,-0.89704,-2.7656,-9.1056,2.612
1487659383360,machine1,,,,0.079693,6.4426,7.3889,low,veryLow,3.5727,-3.5238,9.0546,-0.91985,-2.7806,-9.0906,2.6192
1487659452480,machine1,,,,0.12142,6.399,7.389,low,veryLow,3.5704,-3.5237,9.0545,-0.91235,-2.7656,-9.0906,2.6045
1487659521600,machine1,7.802,1.5196,5.7551,0.10909,6.4329,7.3891,low,veryLow,3.5776,-3.5163,9.0695,-0.89721,-2.7806,-9.113,2.6192
1487659590720,machine1,,,,0.1091,6.4281,7.3891,low,veryLow,3.5781,-3.5537,9.0694,-0.91297,-2.7806,-9.1056,2.6341
1487659659840,machine1,,,,0.12377,6.4378,7.3892,low,veryLow,3.5803,-3.5386,9.0543,-0.88263,-2.7806,-9.1055,2.6192
1487659728960,machine1,,,,0.12368,6.4355,7.3649,low,veryLow,3.5704,-3.5462,9.0694,-0.89781,-2.7657,-9.1055,2.5896
1487659798080,machine1,,,,0.11884,6.4475,7.3892,low,veryLow,3.5784,-3.5236,9.0395,-0.89732,-2.7807,-9.1204,2.5893
1487659867200,machine1,,,,0.114,6.4208,7.3842,low,veryLow,3.5796,-3.5237,9.0396,-0.91983,-2.7806,-9.113,2.6192
1487659936320,machine1,7.8768,1.5269,5.6513,0.099178,6.4572,7.3745,low,veryLow,3.5697,-3.5387,9.0693,-0.88265,-2.7656,-9.1056,2.6194
1487660005440,machine1,,,,0.12146,6.4231,7.4158,low,veryLow,3.5676,-3.5089,9.0696,-0.90456,-2.7731,-9.0906,2.6044
1487660074560,machine1,,,,0.14819,6.4233,7.365,low,veryLow,3.5288,-3.5461,9.0469,-0.89778,-2.7806,-9.0905,2.6043
1487660143680,machine1,,,,0.14821,6.433,7.3772,low,veryLow,3.5562,-3.5686,9.0694,-0.91327,-2.7806,-9.1056,2.6416
1487660212800,machine1,,,,0.13345,6.4476,7.3699,low,veryLow,3.5639,-3.5237,9.062,-0.89735,-2.7731,-9.1056,2.6193
1487660281920,machine1,,,,0.12385,6.4328,7.4062,low,veryLow,3.5579,-3.5238,9.0695,-0.89736,-2.7806,-9.1055,2.6117
1487660351040,machine1,7.8394,1.4901,5.6507,0.114,6.4232,7.3842,low,veryLow,3.5556,-3.5237,9.047,-0.89733,-2.7657,-9.1056,2.6045
1487660420160,machine1,,,,0.099225,6.433,7.3696,low,veryLow,3.5684,-3.5246,9.0613,-0.88956,-2.7507,-9.0906,2.5749
1487660489280,machine1,,,,0.1409,6.4378,7.3893,low,veryLow,3.5586,-3.5096,9.0464,-0.89675,-2.7806,-9.1055,2.6192
1487660558400,machine1,,,,0.1336,6.4135,7.3843,low,veryLow,3.5511,-3.5396,9.0688,-0.89738,-2.7806,-9.1056,2.6416
1487660627520,machine1,,,,0.13092,6.467,7.3602,low,veryLow,3.5294,-3.547,9.0538,-0.89751,-2.7806,-9.1055,2.6192
1487660696640,machine1,,,,0.15801,6.433,7.3797,low,veryLow,3.5245,-3.5395,9.0612,-0.88236,-2.7656,-9.0757,2.6046
1487660765760,machine1,7.9065,1.4602,5.5914,0.13101,6.4476,7.3698,low,veryLow,3.5321,-3.5395,9.0537,-0.88235,-2.7806,-9.1055,2.6042
1487660834880,machine1,,,,0.14318,6.4573,7.3602,low,veryLow,3.5222,-3.5395,9.0613,-0.89737,-2.7732,-9.1205,2.6193
1487660904000,machine1,,,,0.15802,6.4088,7.365,low,veryLow,3.5342,-3.5395,9.0537,-0.88235,-2.7806,-9.1055,2.6117
1487660973120,machine1,,,,0.12124,6.4451,7.3746,low,veryLow,3.5438,-3.5246,9.0539,-0.89706,-2.7806,-9.0831,2.6193
1487661042240,machine1,,,,0.12365,6.4717,7.3845,low,veryLow,3.5413,-3.5546,9.0837,-0.89769,-2.7507,-9.1056,2.5898
1487661111360,machine1,,,,0.1581,6.4135,7.3893,low,veryLow,3.5134,-3.5096,9.0539,-0.88175,-2.7806,-9.0981,2.6192
1487661180480,machine1,7.832,1.4683,5.5685,0.1725,6.4187,7.3214,low,veryLow,3.5155,-3.5693,9.0312,-0.91294,-2.7956,-9.0904,2.5891
1487661249600,machine1,,,,0.17253,6.4573,7.3556,low,veryLow,3.5644,-3.5546,9.0688,-0.91268,-2.7806,-9.0906,2.6192
1487661318720,machine1,,,,0.13114,6.4353,7.3941,low,veryLow,3.5445,-3.5395,9.0612,-0.88236,-2.7507,-9.1056,2.5973
1487661387840,machine1,,,,0.12381,6.428,7.394,low,veryLow,3.5379,-3.5246,9.0539,-0.89706,-2.7357,-9.1206,2.605
1487661456960,machine1,,,,0.10901,6.4233,7.3623,low,veryLow,3.5439,-3.5246,9.0539,-0.91207,-2.7656,-9.0907,2.6195
1487661526080,machine1,,,,0.13103,6.4524,7.3796,low,veryLow,3.5633,-3.5097,9.0615,-0.91177,-2.7507,-9.1057,2.6197
1487661595200,machine1,7.8617,1.4973,5.6659,0.12368,6.4548,7.3795,low,veryLow,3.5583,-3.5245,9.0464,-0.90455,-2.7657,-9.1206,2.6194
1487661664320,machine1,,,,0.13355,6.4281,7.3795,low,veryLow,3.5607,-3.5471,9.0838,-0.90505,-2.7806,-9.1055,2.6117
1487661733440,machine1,,,,0.12856,6.4451,7.3674,low,veryLow,3.5585,-3.547,9.0538,-0.89751,-2.7731,-9.0906,2.6194
1487661802560,machine1,,,,0.11888,6.4281,7.3843,low,veryLow,3.5591,-3.5395,9.0538,-0.89736,-2.7656,-9.0831,2.6046
1487661871680,machine1,,,,0.11386,6.4379,7.36,low,veryLow,3.5883,-3.5246,9.0688,-0.88957,-2.7657,-9.1206,2.6343
1487661940800,machine1,,,,0.12852,6.4621,7.3699,low,veryLow,3.5635,-3.5469,9.0388,-0.89749,-2.7731,-9.1056,2.6118
1487662009920,machine1,7.8393,1.4311,5.5832,0.13111,6.4378,7.3892,low,veryLow,3.5776,-3.5246,9.0614,-0.91207,-2.7732,-9.1205,2.6043
1487662079040,machine1,,,,0.091907,6.4378,7.3793,low,veryLow,3.5588,-3.5396,9.0614,-0.92738,-2.7656,-9.0907,2.6195
1487662148160,machine1,,,,0.10911,6.4474,7.4037,low,veryLow,3.5645,-3.5246,9.0613,-0.88956,-2.7657,-9.1204,2.5895
1487662217280,machine1,,,,0.12114,6.467,7.365,low,veryLow,3.5503,-3.5396,9.0688,-0.89738,-2.7806,-9.1055,2.6042
1487662286400,machine1,,,,0.13594,6.4185,7.36,low,veryLow,3.5516,-3.5845,9.0836,-0.89829,-2.7807,-9.1204,2.6042
1487662355520,machine1,,,,0.1335,6.4378,7.3747,low,veryLow,3.5682,-3.5694,9.0537,-0.89796,-2.7731,-9.1056,2.6118
1487662424640,machine1,7.8468,1.5269,5.7107,0.09925,6.4378,7.3793,low,veryLow,3.5833,-3.5395,9.0538,-0.89736,-2.7657,-9.1056,2.6045
1487662493760,machine1,,,,0.10169,6.433,7.3745,low,veryLow,3.5817,-3.5246,9.0539,-0.89706,-2.7657,-9.1131,2.6194
1487662562880,machine1,,,,0.099291,6.4015,7.3646,low,veryLow,3.5825,-3.4947,9.054,-0.89646,-2.7432,-9.1056,2.5899
1487662632000,machine1,,,,0.062571,6.4523,7.3986,low,veryLow,3.5825,-3.5097,9.069,-0.91178,-2.7507,-9.1205,2.5898
1487662701120,machine1,,,,0.082168,6.4257,7.384,low,veryLow,3.5826,-3.4948,9.0616,-0.91898,-2.7507,-9.0906,2.5899
1487662770240,machine1,,,,0.10898,6.4331,7.3599,low,veryLow,3.5581,-3.5396,9.0614,-0.91238,-2.7806,-9.1055,2.6192
1487662839360,machine1,7.8094,1.4901,5.7102,0.11881,6.4378,7.3746,low,veryLow,3.5634,-3.5544,9.0537,-0.89015,-2.7806,-9.1055,2.6192
1487662908480,machine1,,,,0.12869,6.4474,7.4038,low,veryLow,3.5538,-3.5396,9.0689,-0.91238,-2.7806,-9.0831,2.6118
1487662977600,machine1,,,,0.13351,6.4427,7.3796,low,veryLow,3.5728,-3.547,9.0538,-0.91252,-2.7806,-9.098,2.6117
1487663046720,machine1,,,,0.12128,6.4378,7.3795,low,veryLow,3.5581,-3.5544,9.0537,-0.89015,-2.7806,-9.0906,2.6118
1487663115840,machine1,,,,0.11163,6.4231,7.4061,low,veryLow,3.5481,-3.547,9.0688,-0.89753,-2.7656,-9.0906,2.6045
1487663184960,machine1,,,,0.09679,6.4282,7.3695,low,veryLow,3.5838,-3.5247,9.0689,-0.90458,-2.7582,-9.1056,2.6046
1487663254080,machine1,7.8466,1.4897,5.7478,0.10915,6.4328,7.4037,low,veryLow,3.5778,-3.5246,9.0689,-0.89708,-2.7432,-9.1131,2.5899
1487663323200,machine1,,,,0.11139,6.4597,7.3698,low,veryLow,3.5432,-3.5171,9.039,-0.9194,-2.7807,-9.1204,2.6042
1487663392320,machine1,,,,0.14095,6.4135,7.3843,low,veryLow,3.5688,-3.5696,9.0912,-0.898,-2.7956,-9.1129,2.6189
1487663461440,machine1,,,,0.1335,6.4378,7.3747,low,veryLow,3.5633,-3.5246,9.0539,-0.91957,-2.7806,-9.1055,2.6192
1487663530560,machine1,,,,0.10427,6.4328,7.4085,low,veryLow,3.5733,-3.5396,9.0688,-0.88987,-2.7657,-9.1056,2.6045
1487663599680,machine1,,,,0.094316,6.4379,7.3696,low,veryLow,3.5771,-3.5096,9.039,-0.91175,-2.7507,-9.113,2.5823
1487663668800,machine1,7.7796,1.5197,5.7773,0.079673,6.4185,7.367,low,veryLow,3.5754,-3.5248,9.0839,-0.91961,-2.7507,-9.1056,2.5898
1487663737920,machine1,,,,0.079685,6.4595,7.3987,low,veryLow,3.5727,-3.5097,9.0615,-0.91928,-2.7657,-9.1056,2.6045
1487663807040,machine1,,,,0.099271,6.416,7.3695,low,veryLow,3.5776,-3.5172,9.0614,-0.91192,-2.7731,-9.0906,2.6044
1487663876160,machine1,,,,0.10411,6.4427,7.3745,low,veryLow,3.5677,-3.5397,9.0839,-0.9124,-2.7657,-9.1056,2.6045
1487663945280,machine1,,,,0.099282,6.4329,7.3842,low,veryLow,3.5729,-3.5471,9.0838,-0.89754,-2.7507,-9.1056,2.6048
1487664014400,machine1,,,,0.12132,6.4378,7.3892,low,veryLow,3.5735,-3.5246,9.0689,-0.89708,-2.7806,-9.1055,2.6042
1487664083520,machine1,7.8167,1.5045,5.7999,0.12862,6.433,7.3746,low,veryLow,3.578,-3.5544,9.0537,-0.89766,-2.7806,-9.113,2.6042
1487664152640,machine1,,,,0.10415,6.4451,7.3842,low,veryLow,3.5779,-3.5172,9.0689,-0.91193,-2.7732,-9.113,2.6044
1487664221760,machine1,,,,0.11897,6.4135,7.3988,low,veryLow,3.5553,-3.5246,9.0539,-0.91207,-2.7731,-9.0906,2.6119
1487664290880,machine1,,,,0.079609,6.4524,7.3744,low,veryLow,3.5914,-3.5098,9.0839,-0.9043,-2.7656,-9.1057,2.6344
1487664360000,machine1,,,,0.47411,6.0077,7.7196,low,veryLow,3.5639,-3.5205,9.0503,-0.92874,-2.813,-9.0913,2.6297
1487664429120,machine1,,,,0.46177,6.0272,7.7075,low,veryLow,3.5485,-3.543,9.0577,-0.9292,-2.7905,-9.0839,2.6301
1487664498240,machine1,7.8018,1.1899,5.755,0.46186,6.0029,7.7122,low,veryLow,3.5753,-3.4981,9.0429,-0.93578,-2.798,-9.0839,2.63
1487664567360,machine1,,,,0.4716,6.0174,7.7099,low,veryLow,3.5583,-3.5206,9.0504,-0.95125,-2.798,-9.0989,2.6449
1487664636480,machine1,,,,0.47904,6.0125,7.7318,low,veryLow,3.551,-3.5579,9.0725,-0.90701,-2.813,-9.0688,2.6148
1487664705600,machine1,,,,0.48135,6.0272,7.7076,low,veryLow,3.5183,-3.498,9.0279,-0.93577,-2.828,-9.0838,2.6444
1487664774720,machine1,,,,0.46917,6.0078,7.7075,low,veryLow,3.5158,-3.5504,9.0577,-0.92935,-2.798,-9.0839,2.6375
1487664843840,machine1,,,,0.49359,6.0127,7.6979,low,veryLow,3.5353,-3.543,9.0577,-0.9367,-2.798,-9.0839,2.6151
1487664912960,machine1,7.9511,1.2333,5.7265,0.46908,6.0465,7.7125,low,veryLow,3.5503,-3.5503,9.0574,-0.86932,-2.828,-9.0987,2.6145
1487664982080,machine1,,,,0.4594,6.0271,7.7269,low,veryLow,3.5587,-3.5428,9.0426,-0.91417,-2.798,-9.0839,2.63
1487665051200,machine1,,,,0.45445,6.0175,7.7074,low,veryLow,3.5201,-3.5129,9.0427,-0.90607,-2.813,-9.069,2.6447
1487665120320,machine1,,,,0.46904,6.0466,7.7028,low,veryLow,3.5197,-3.528,9.0503,-0.9514,-2.783,-9.084,2.6303
1487665189440,machine1,,,,0.49115,6.0175,7.7028,low,veryLow,3.5206,-3.5428,9.0277,-0.93667,-2.798,-9.0989,2.63
1487665258560,machine1,,,,0.49359,6.0272,7.7077,low,veryLow,3.5151,-3.5578,9.0575,-0.90699,-2.7905,-9.084,2.6451
1487665327680,machine1,7.9589,1.219,5.5922,0.50096,6.0175,7.7077,low,veryLow,3.5109,-3.5579,9.0576,-0.9295,-2.813,-9.0988,2.6297
1487665396800,machine1,,,,0.48128,6.0128,7.6784,low,veryLow,3.52,-3.5429,9.0427,-0.92918,-2.813,-9.0838,2.6297
1487665465920,machine1,,,,0.48861,6.0321,7.6882,low,veryLow,3.5205,-3.5355,9.0577,-0.92155,-2.813,-9.0988,2.6297
1487665535040,machine1,,,,0.47396,6.0466,7.7077,low,veryLow,3.5086,-3.5354,9.0426,-0.90652,-2.798,-9.0839,2.63
1487665604160,machine1,,,,0.49349,5.9907,7.7029,low,veryLow,3.5053,-3.5429,9.0577,-0.9217,-2.813,-9.0839,2.6447
1487665673280,machine1,,,,0.48351,6.0368,7.6885,low,veryLow,3.5148,-3.5279,9.0278,-0.93637,-2.813,-9.0689,2.6298
1487665742400,machine1,7.9884,1.1741,5.622,0.49079,6.0659,7.6935,low,veryLow,3.4975,-3.6029,9.1173,-0.89296,-2.828,-9.0762,2.6071
1487665811520,machine1,,,,0.50074,6.0101,7.6933,low,veryLow,3.4997,-3.528,9.0502,-0.92889,-2.813,-9.0839,2.6372
1487665880640,machine1,,,,0.47846,6.054,7.6594,low,veryLow,3.5013,-3.5728,9.05,-0.92229,-2.798,-9.0914,2.63
1487665949760,machine1,,,,0.46902,6.0197,7.7248,low,veryLow,3.548,-3.558,9.0726,-0.92952,-2.798,-9.069,2.63
1487666018880,machine1,,,,0.4641,6.0366,7.7321,low,veryLow,3.5448,-3.528,9.0577,-0.9289,-2.783,-9.084,2.6303
1487666088000,machine1,,,,0.45427,6.0173,7.7077,low,veryLow,3.5385,-3.4982,9.0655,-0.95832,-2.798,-9.0839,2.63
1487666157120,machine1,7.9214,1.2337,5.6815,0.44925,6.0296,7.6834,low,veryLow,3.5324,-3.5206,9.0504,-0.95125,-2.7905,-9.069,2.6302
1487666226240,machine1,,,,0.46892,6.0391,7.7127,low,veryLow,3.5446,-3.5505,9.0726,-0.91436,-2.7905,-9.069,2.6152
1487666295360,machine1,,,,0.46155,6.0368,7.7054,low,veryLow,3.5373,-3.5579,9.0725,-0.90701,-2.813,-9.0838,2.6297
1487666364480,machine1,,,,0.46883,6.0368,7.6884,low,veryLow,3.5395,-3.558,9.0726,-0.92202,-2.813,-9.0838,2.6148
1487666433600,machine1,,,,0.45421,6.0464,7.7127,low,veryLow,3.5299,-3.543,9.0652,-0.92921,-2.8205,-9.0688,2.6147
1487666502720,machine1,,,,0.45918,6.0125,7.7077,low,veryLow,3.5245,-3.5355,9.0577,-0.92905,-2.7905,-9.0615,2.6227
1487666571840,machine1,7.9215,1.2338,5.6666,0.45425,6.0319,7.7126,low,veryLow,3.5735,-3.5131,9.0578,-0.9361,-2.7905,-9.069,2.6302
1487666640960,machine1,,,,0.46872,6.0563,7.6739,low,veryLow,3.5539,-3.5281,9.0728,-0.93642,-2.828,-9.0838,2.6295
1487666710080,machine1,,,,0.43699,6.0417,7.6882,low,veryLow,3.5392,-3.5579,9.0576,-0.9295,-2.798,-9.0839,2.63
1487666779200,machine1,,,,0.4346,6.0223,7.6881,low,veryLow,3.5384,-3.5429,9.0576,-0.90669,-2.813,-9.0838,2.6223
1487666848320,machine1,,,,0.42476,6.0393,7.6882,low,veryLow,3.6093,-3.5506,9.0876,-0.92188,-2.7905,-9.0839,2.6301
1487666917440,machine1,,,,0.43949,6.061,7.7126,low,veryLow,3.5571,-3.528,9.0652,-0.9064,-2.813,-9.0838,2.6148
1487666986560,machine1,7.9364,1.2115,5.6367,0.47377,6.015,7.6859,low,veryLow,3.5399,-3.558,9.0875,-0.90702,-2.7981,-9.0988,2.615
