time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1467836251265,p1,7.9069,1.257,5.7446,0.54952,5.8747,7.8027,3.3458,-8.4126,3.722,-3.5211,9.0477,-0.93864,-2.8095,-9.0778,2.6311
1467836251305,p1,7.9066,1.183,5.7217,0.51763,5.9111,7.8099,3.3801,-8.5245,3.7538,-3.5361,9.0625,-0.92395,-2.787,-9.0853,2.6165
1467836251345,p1,7.9143,1.2127,5.6772,0.53476,5.9304,7.8223,3.3457,-8.3786,3.7166,-3.4913,9.0553,-0.95306,-2.7945,-9.0927,2.6089
1467836251385,p1,7.877,1.1982,5.6768,0.54958,5.8626,7.8075,3.3703,-8.4807,3.7236,-3.5362,9.0627,-0.95397,-2.8095,-9.0777,2.6161
1467836251425,p1,7.8919,1.2274,5.7517,0.57876,5.9015,7.7884,3.3702,-8.437,3.7228,-3.581,9.0625,-0.95487,-2.8544,-9.0851,2.6377
1467836251465,p1,7.8993,1.198,5.6919,0.54449,5.9112,7.7931,3.3751,-8.4564,3.7135,-3.5437,9.0775,-0.93163,-2.8094,-9.0629,2.6311
1467836251505,p1,7.8918,1.1833,5.6768,0.55448,5.8964,7.8344,3.3604,-8.4321,3.7226,-3.5212,9.0626,-0.93116,-2.817,-9.0926,2.6159
1467836251545,p1,7.8769,1.176,5.6398,0.53975,5.8626,7.7977,3.3508,-8.4806,3.7257,-3.5362,9.0552,-0.96897,-2.7945,-9.0778,2.6014
1467836251585,p1,7.8768,1.1978,5.7444,0.54948,5.9159,7.8199,3.3556,-8.4685,3.7427,-3.5213,9.0628,-0.96867,-2.7945,-9.0928,2.6163
1467836251625,p1,7.8768,1.2126,5.752,0.52996,5.8868,7.8147,3.3459,-8.466,3.7132,-3.5213,9.0627,-0.96117,-2.8095,-9.0852,2.6012
1467836251665,p1,7.8917,1.183,5.7071,0.55932,5.8723,7.8027,3.3507,-8.4637,3.745,-3.5288,9.0777,-0.96134,-2.8095,-9.0777,2.6161
1467836251705,p1,7.8918,1.1831,5.6922,0.5641,5.899,7.7931,3.3556,-8.4612,3.7206,-3.5361,9.0476,-0.93894,-2.8095,-9.0852,2.6161
1467836251745,p1,7.8918,1.2053,5.7073,0.55687,5.882,7.8076,3.3751,-8.4322,3.7082,-3.5511,9.0625,-0.93926,-2.817,-9.0926,2.6159
1467836251785,p1,7.8772,1.2278,5.6476,0.54449,5.9063,7.7882,3.3556,-8.4515,3.7302,-3.5287,9.0627,-0.96132,-2.8245,-9.0926,2.6158
1467836251825,p1,7.9215,1.1754,5.7073,0.54958,5.8892,7.827,3.3727,-8.4589,3.7428,-3.5437,9.0776,-0.95414,-2.8095,-9.0927,2.6161
1467836251865,p1,7.9068,1.242,5.7524,0.54954,5.882,7.8124,3.3555,-8.4126,3.7173,-3.5212,9.0552,-0.95366,-2.8095,-9.0853,2.631
1467836251905,p1,7.9214,1.1679,5.7297,0.53962,5.9232,7.8077,3.3704,-8.5561,3.7543,-3.5362,9.0626,-0.93896,-2.8095,-9.0777,2.6161
1467836251945,p1,7.9068,1.2053,5.6776,0.54953,5.9158,7.832,3.3189,-8.3882,3.7163,-3.5212,9.0627,-0.93866,-2.802,-9.0778,2.6162
1467836251985,p1,7.8769,1.198,5.6922,0.55436,5.8676,7.7832,3.3751,-8.471,3.7064,-3.5362,9.0627,-0.95397,-2.7945,-9.0778,2.6089
1467836252025,p1,7.8619,1.198,5.7219,0.57887,5.8917,7.8078,3.38,-8.4468,3.7232,-3.5512,9.0777,-0.96929,-2.8095,-9.0778,2.6385
1467836252065,p1,7.892,1.2129,5.6477,0.53469,5.8967,7.7808,3.3605,-8.4685,3.7135,-3.551,9.0475,-0.93924,-2.8398,-9.0859,2.647
1467836252105,p1,7.9291,1.1829,5.6627,0.54962,5.8843,7.8343,3.3458,-8.4588,3.7424,-3.5212,9.0627,-0.93866,-2.8099,-9.0933,2.6026
1467836252145,p1,7.8769,1.1759,5.6771,0.53968,5.8675,7.7856,3.3361,-8.466,3.7277,-3.5362,9.0627,-0.95397,-2.8099,-9.0859,2.6101
1467836252185,p1,7.8619,1.2053,5.7518,0.51524,5.8965,7.8123,3.3458,-8.4369,3.7176,-3.5362,9.0776,-0.93898,-2.7949,-9.0636,2.6329
1467836252225,p1,7.8768,1.2052,5.7669,0.54951,5.8868,7.8076,3.3653,-8.4515,3.7181,-3.5286,9.0551,-0.9313,-2.8099,-9.0935,2.6475
1467836252265,p1,7.8918,1.1905,5.7072,0.54952,5.8772,7.8027,3.3483,-8.4588,3.7278,-3.5362,9.0627,-0.95397,-2.7949,-9.0934,2.6178
1467836252305,p1,7.8769,1.198,5.6922,0.53965,5.899,7.7978,3.3386,-8.4708,3.7229,-3.5362,9.0627,-0.96147,-2.8099,-9.1158,2.6175
1467836252345,p1,7.8917,1.1978,5.7296,0.53485,5.8844,7.8123,3.3653,-8.4516,3.723,-3.5362,9.0702,-0.95398,-2.8248,-9.0784,2.6323
1467836252385,p1,7.9066,1.1976,5.7447,0.55185,5.9063,7.7931,3.3556,-8.4612,3.7181,-3.5436,9.0551,-0.95411,-2.8249,-9.0783,2.6174
1467836252425,p1,7.9217,1.1978,5.6627,0.54944,5.9063,7.8028,3.38,-8.4492,3.7305,-3.5511,9.0775,-0.92427,-2.8248,-9.0784,2.6323
1467836252465,p1,7.8398,1.1985,5.6472,0.54959,5.8722,7.8172,3.3556,-8.4224,3.7175,-3.5362,9.0776,-0.93898,-2.7949,-9.086,2.6328
1467836252505,p1,7.8995,1.2424,5.6777,0.54449,5.9063,7.7882,3.3751,-8.471,3.7235,-3.5212,9.0477,-0.95365,-2.8249,-9.0933,2.6323
1467836252545,p1,7.9215,1.1828,5.7074,0.55934,5.8989,7.8271,3.3752,-8.5148,3.7414,-3.5363,9.0926,-0.939,-2.8174,-9.0933,2.6175
1467836252585,p1,7.8322,1.2058,5.6994,0.54205,5.916,7.7979,3.331,-8.3202,3.6713,-3.5435,9.0326,-0.93907,-2.8173,-9.0635,2.64
1467836252625,p1,7.8919,1.2275,5.7,0.5398,5.8722,7.8172,3.3557,-8.4855,3.7137,-3.5363,9.0851,-0.93899,-2.8099,-9.1083,2.6325
1467836252665,p1,7.8769,1.2347,5.782,0.5445,5.8942,7.7833,3.3556,-8.4589,3.7572,-3.5361,9.0477,-0.95395,-2.8248,-9.0636,2.6622
1467836252705,p1,7.8618,1.1977,5.7965,0.50537,5.9039,7.7977,3.3361,-8.4515,3.747,-3.5212,9.0552,-0.95366,-2.8099,-9.0783,2.5877
1467836252745,p1,7.8693,1.1979,5.7518,0.55436,5.9111,7.8126,3.3409,-8.4271,3.7173,-3.5212,9.0552,-0.95366,-2.8099,-9.0784,2.6027
1467836252785,p1,7.8546,1.213,5.7071,0.52994,5.8482,7.783,3.3849,-8.4783,3.714,-3.5511,9.0625,-0.92425,-2.7949,-9.0785,2.6179
1467836252825,p1,7.8992,1.2051,5.7223,0.50535,5.9401,7.8173,3.358,-8.4369,3.7129,-3.5362,9.0627,-0.96147,-2.8099,-9.086,2.64
1467836252865,p1,7.9066,1.1755,5.7221,0.54963,5.8649,7.8221,3.3508,-8.466,3.7133,-3.5363,9.0777,-0.96899,-2.7949,-9.0785,2.6328
1467836252905,p1,7.9066,1.1682,5.6922,0.57885,5.8917,7.8029,3.3313,-8.4805,3.723,-3.5288,9.0777,-0.96134,-2.8248,-9.0634,2.6174
1467836252945,p1,7.9216,1.1756,5.6476,0.60085,5.8869,7.7933,3.3557,-8.4903,3.7015,-3.5736,9.0626,-0.96972,-2.8248,-9.0784,2.6323
1467836252985,p1,7.9068,1.1979,5.67,0.59118,5.8626,7.8077,3.38,-8.4418,3.6815,-3.5437,9.0776,-0.95414,-2.8173,-9.0785,2.6623
1467836253025,p1,7.9289,1.1679,5.7073,0.56431,5.8722,7.827,3.3435,-8.5048,3.7089,-3.5212,9.0552,-0.95366,-2.8173,-9.0784,2.6324
1467836253065,p1,7.9213,1.1752,5.767,0.55446,5.8868,7.8222,3.3312,-8.4125,3.6827,-3.5363,9.0702,-0.96898,-2.7949,-9.0785,2.6254
1467836253105,p1,7.9066,1.1755,5.7072,0.552,5.8771,7.8124,3.3313,-8.4854,3.7133,-3.5213,9.0627,-0.95367,-2.8249,-9.0858,2.6174
1467836253145,p1,7.8843,1.1832,5.6922,0.53964,5.8821,7.7832,3.3508,-8.4903,3.7284,-3.5362,9.0478,-0.98396,-2.7949,-9.0785,2.6328
1467836253185,p1,7.9216,1.1903,5.6925,0.56429,5.8674,7.8173,3.3313,-8.4781,3.7034,-3.5213,9.0777,-0.95369,-2.7949,-9.0859,2.6104
1467836253225,p1,7.8918,1.1832,5.6773,0.55925,5.8966,7.8028,3.3312,-8.427,3.6927,-3.5211,9.0477,-0.93864,-2.8098,-9.0635,2.6326
1467836253265,p1,7.9215,1.1534,5.6475,0.58386,5.8626,7.8125,3.3557,-8.4806,3.7014,-3.5663,9.1076,-0.96963,-2.8249,-9.0783,2.6174
1467836253305,p1,7.9067,1.2124,5.7373,0.56908,5.8917,7.8077,3.341,-8.4514,3.6933,-3.5437,9.0478,-0.98411,-2.8173,-9.0634,2.6175
1467836253345,p1,7.8915,1.1681,5.7518,0.55448,5.8819,7.8222,3.3556,-8.4758,3.7135,-3.5437,9.0776,-0.93913,-2.8099,-9.0785,2.64
1467836253385,p1,7.8767,1.183,5.7518,0.54957,5.8868,7.8222,3.3069,-8.4367,3.6999,-3.5212,9.0477,-0.95365,-2.8173,-9.0785,2.6474
1467836253425,p1,7.8991,1.1682,5.7071,0.53254,5.848,7.8219,3.3313,-8.4854,3.7182,-3.5212,9.0626,-0.93116,-2.7874,-9.0635,2.6031
1467836253465,p1,7.9065,1.1754,5.7296,0.5446,5.9158,7.8247,3.3483,-8.466,3.7083,-3.5138,9.0628,-0.96102,-2.8099,-9.0859,2.6176
1467836253505,p1,7.8694,1.1833,5.6921,0.57408,5.8529,7.8076,3.3362,-8.4878,3.6988,-3.5362,9.0701,-0.93897,-2.8098,-9.0785,2.6475
1467836253545,p1,7.8918,1.1831,5.6922,0.57896,5.8577,7.8076,3.3312,-8.4392,3.6929,-3.5361,9.0626,-0.93146,-2.8248,-9.0785,2.6473
1467836253585,p1,7.9068,1.1979,5.67,0.56915,5.8771,7.8149,3.3508,-8.466,3.6986,-3.5137,9.0552,-0.95351,-2.8249,-9.1083,2.6472
1467836253625,p1,7.9068,1.1979,5.6626,0.55437,5.9014,7.8077,3.3581,-8.4758,3.7038,-3.5362,9.0627,-0.95397,-2.8099,-9.0858,2.6027
1467836253665,p1,7.8769,1.1833,5.6623,0.55686,5.8917,7.8125,3.3386,-8.4611,3.7057,-3.5361,9.0477,-0.96896,-2.7949,-9.0785,2.6179
1467836253705,p1,7.9367,1.1536,5.5581,0.55438,5.8893,7.8028,3.3312,-8.4513,3.7029,-3.5137,9.0627,-0.93101,-2.8099,-9.086,2.64
1467836253745,p1,7.8692,1.1094,5.6543,0.56428,5.8819,7.8271,3.341,-8.4587,3.7081,-3.5211,9.0477,-0.93864,-2.8099,-9.0784,2.6176
1467836253785,p1,7.8919,1.2201,5.7074,0.56419,5.8723,7.7954,3.3362,-8.4659,3.6837,-3.5287,9.0553,-0.96882,-2.7949,-9.0635,2.6179
1467836253825,p1,7.9216,1.1829,5.6924,0.52026,5.8915,7.8414,3.3704,-8.5487,3.7248,-3.5139,9.0852,-0.93854,-2.7949,-9.0785,2.6104
1467836253865,p1,7.9217,1.1979,5.6478,0.54946,5.9062,7.8077,3.3214,-8.3906,3.6871,-3.5213,9.0628,-0.98368,-2.8098,-9.0635,2.6326
1467836253905,p1,7.8917,1.1462,5.6621,0.58129,5.8579,7.7785,3.3533,-8.4952,3.704,-3.5511,9.0626,-0.95427,-2.8248,-9.0784,2.6398
1467836253945,p1,7.9067,1.2124,5.7373,0.6033,5.8917,7.7958,3.3653,-8.4321,3.7178,-3.5436,9.0477,-0.9616,-2.8548,-9.0634,2.6468
1467836253985,p1,7.9512,1.153,5.6999,0.54219,5.8844,7.8124,3.3654,-8.4952,3.6993,-3.5361,9.0551,-0.93895,-2.8099,-9.0934,2.6251
1467836254025,p1,7.9066,1.1681,5.6997,0.5349,5.8795,7.822,3.3361,-8.4465,3.7078,-3.5363,9.0926,-0.9465,-2.8099,-9.0933,2.5877
1467836254065,p1,7.9066,1.1682,5.6773,0.54956,5.8529,7.7977,3.3289,-8.4853,3.7035,-3.5362,9.0627,-0.96898,-2.7949,-9.0636,2.6329
1467836254105,p1,7.8916,1.1903,5.752,0.55424,5.9305,7.7957,3.3312,-8.4514,3.7078,-3.4914,9.0704,-0.96808,-2.7949,-9.0636,2.6329
1467836254145,p1,7.8916,1.1829,5.7444,0.535,5.8552,7.8316,3.3337,-8.4611,3.7031,-3.5213,9.0628,-0.96867,-2.8249,-9.0934,2.6472
1467836254185,p1,7.9215,1.1459,5.6624,0.57407,5.8626,7.8125,3.3581,-8.4661,3.7085,-3.5512,9.0627,-0.96928,-2.8099,-9.0784,2.6176
1467836254225,p1,7.9215,1.1534,5.6624,0.57877,5.899,7.7884,3.3508,-8.4684,3.7011,-3.5361,9.0477,-0.95395,-2.8099,-9.1083,2.6325
1467836254265,p1,7.9515,1.1534,5.588,0.57382,5.9064,7.7786,3.3897,-8.4395,3.7085,-3.5512,9.0777,-0.96929,-2.8398,-9.0784,2.6395
1467836254305,p1,7.9665,1.1756,5.5734,0.58139,5.8747,7.815,3.3848,-8.4273,3.6936,-3.5512,9.0775,-0.93178,-2.8099,-9.0859,2.6176
1467836254345,p1,7.9665,1.1681,5.5882,0.5348,5.9014,7.8124,3.3654,-8.4515,3.6937,-3.5511,9.07,-0.93177,-2.8099,-9.0784,2.6176
1467836254385,p1,7.9964,1.1828,5.5513,0.54919,5.9159,7.7934,3.3995,-8.4517,3.6991,-3.5212,9.0626,-0.93116,-2.8174,-9.0934,2.6324
1467836254425,p1,7.9065,1.0945,5.5873,0.58601,5.8747,7.7934,3.375,-8.4078,3.6833,-3.5362,9.0627,-0.95397,-2.8249,-9.0783,2.6174
1467836254465,p1,7.9369,1.2128,5.5734,0.54449,5.8649,7.8077,3.3312,-8.4319,3.7075,-3.5061,9.0327,-0.93832,-2.8099,-9.0785,2.64
1467836254505,p1,8.0559,1.16,5.5739,0.51755,5.8842,7.8174,3.4191,-8.5295,3.7105,-3.5363,9.0851,-0.93148,-2.7649,-9.0786,2.6034
1467836254545,p1,8.1305,1.1376,5.4848,0.55915,5.9108,7.8347,3.341,-8.4635,3.6813,-3.5137,9.0627,-0.93101,-2.7949,-9.0784,2.6029
1467836254585,p1,8.0486,1.1383,5.4544,0.57863,5.8965,7.7983,3.3922,-8.4321,3.6546,-3.5661,9.0627,-0.98458,-2.8249,-9.1083,2.6322
1467836254625,p1,7.6638,0.12094,6.2629,-0.11327,-0.93131,10.156,0.053639,0.93472,10.272,-1.9793,14.952,0.36863,-0.19618,-13.229,2.31
1467836254665,p1,7.2771,0.25769,6.1862,-1.3181,-1.518,10.19,-1.8952,0.68739,10.169,-1.1789,14.085,2.1639,-0.82351,-12.753,3.5109
1467836254705,p1,6.5164,0.43946,6.7188,-0.34517,-1.3863,9.9968,-0.97012,1.1487,10.268,-4.6728,11.737,4.2196,-3.5611,-11.267,5.2169
1467836254745,p1,7.0084,0.33268,6.498,-1.9299,-1.3912,9.0685,-2.4944,1.1369,9.0786,-5.2087,8.9692,2.036,-4.4422,-8.0101,2.2523
1467836254785,p1,6.5726,0.38923,8.0618,-0.72531,-1.6431,8.9945,-0.9824,1.6994,9.28,-4.176,9.34,0.42814,-3.9057,-8.7983,0.49616
1467836254825,p1,7.0916,0.89292,7.0245,-2.3942,-2.4925,7.2404,-2.061,2.1674,7.4047,-2.6831,7.0102,1.196,-2.9455,-8.9737,2.3647
1467836254865,p1,7.1711,0.85897,7.95,-2.8131,-2.9903,7.4081,-2.4162,3.5032,6.9067,-3.9311,9.048,2.3391,-3.3077,-10.751,2.7572
1467836254905,p1,6.9718,0.95178,7.3672,-3.1975,-4.9696,6.6239,-2.614,4.3613,5.659,-3.7284,10.145,2.0119,-3.308,-10.224,1.4213
1467836254945,p1,5.7587,1.3539,7.4203,-4.4095,-6.4058,4.8796,-3.4783,5.4537,5.5095,-4.0541,9.4996,1.841,-3.5309,-9.1095,1.4131
1467836254985,p1,5.7403,0.7675,7.7595,-5.6849,-8.6059,5.1436,-5.0272,6.0942,6.0763,-3.7674,9.0424,2.0348,-3.4551,-8.7901,1.8187
1467836255025,p1,5.4568,0.225,6.9033,-5.4542,-8.4093,6.0621,-3.219,8.7553,8.9131,-3.7812,8.5871,1.4873,-3.3062,-9.5692,2.2374
1467836255065,p1,5.6082,1.0144,7.4169,-5.5927,-7.073,5.9969,-3.6616,4.9874,9.8252,-3.7955,8.4968,1.5622,-3.3054,-9.0158,2.0746
1467836255105,p1,5.3254,1.2967,7.7747,-6.5014,-4.6384,6.9089,-4.9386,2.9251,8.5679,-3.721,8.6979,1.9536,-3.2376,-8.7922,2.1361
1467836255145,p1,5.7395,1.0309,8.5819,-4.4332,-4.1344,7.8838,-3.1641,3.0491,7.6,-3.6933,9.0067,1.6762,-3.0656,-8.9121,2.0191
1467836255185,p1,6.3196,0.95086,8.914,-4.8024,-2.2603,7.4186,-2.6528,0.57502,7.4846,-3.8996,8.5103,1.8227,-3.4993,-8.5219,2.0876
1467836255225,p1,6.1792,0.91715,8.3606,-4.3718,-1.9267,7.6026,-1.9948,-0.1788,8.8548,-3.8524,8.0753,1.8466,-3.4699,-8.7458,1.9829
1467836255265,p1,6.1596,1.2085,7.7805,-3.9416,0.11135,8.261,-1.9711,-2.3729,8.3286,-3.81,8.5925,1.9744,-3.1489,-9.4045,1.9417
1467836255305,p1,6.5922,0.76443,6.811,-4.4339,1.4534,8.4974,-2.724,-1.38,9.136,-3.9467,8.9154,1.7387,-3.4401,-8.8052,1.8487
1467836255345,p1,7.2126,0.68151,5.9199,-4.6994,-0.95413,9.0024,-2.5957,-0.13509,10.412,-3.8025,8.5404,1.8771,-3.3946,-8.7625,2.4025
1467836255385,p1,7.8689,0.79475,5.9256,-4.2514,1.9766,8.5908,-2.841,-1.3771,9.1978,-4.0441,9.0122,1.8192,-3.4704,-9.3,2.3848
1467836255425,p1,7.4609,0.85249,5.2664,-3.9171,-0.15756,8.7095,-2.3112,-0.81497,9.6826,-3.8112,8.6838,1.6667,-3.3355,-9.0455,2.0516
1467836255465,p1,8.4014,0.75188,4.4523,-3.5866,2.2918,8.5696,-2.5329,-2.2098,9.613,-3.9332,9.2524,1.8887,-3.389,-9.7779,2.2355
1467836255505,p1,7.8428,0.8525,4.4934,-2.4944,3.2495,10.007,-1.0305,-3.3673,10.316,-3.893,10.138,1.8735,-3.1057,-10.443,1.9097
1467836255545,p1,8.5055,0.55222,4.1533,-2.4961,3.4401,9.7116,1.1079,-3.585,11.856,-3.9764,12.033,2.3575,-3.2787,-11.71,3.5171
1467836255585,p1,8.464,0.75624,3.2293,-1.3724,3.1628,10.847,1.3812,-3.4441,11.085,-4.2788,13.301,3.6481,-3.5255,-11.425,3.4539
1467836255625,p1,9.183,1.0283,2.2816,-0.82446,2.5608,10.977,2.313,-4.5045,12.073,-3.4803,11.465,2.4056,-2.9389,-9.3614,2.1396
1467836255665,p1,10.082,0.44349,2.2323,-0.95903,4.3911,11.011,2.8041,-3.432,11.187,-3.1514,8.942,3.3303,-1.702,-8.792,2.1546
1467836255705,p1,10.845,0.30956,0.84217,0.009257,4.2188,10.034,2.6269,-3.1176,9.751,-1.7203,9.0795,2.2935,-1.4598,-11.48,1.5463
1467836255745,p1,10.421,0.79859,1.6702,-0.734,4.2693,9.6436,2.9855,-2.9382,8.9856,-1.7413,9.9448,1.6019,-1.5569,-11.534,2.0152
1467836255785,p1,9.912,0.79987,2.3751,1.9144,4.8414,10.093,2.9377,-1.8494,8.5552,-1.9187,9.5246,1.4787,-1.1201,-9.8305,1.422
1467836255825,p1,9.4693,1.5164,1.9139,0.29429,2.7804,8.6977,3.1018,-2.5112,8.8528,-1.4091,9.3824,1.8868,-0.44578,-9.6388,1.2471
1467836255865,p1,9.5395,0.33231,1.4815,0.93741,4.9521,8.8137,4.7008,-2.7838,8.7987,-0.91556,8.8485,0.89184,-0.59564,-9.5628,1.058
1467836255905,p1,10.123,0.41144,0.89704,1.3687,2.0718,8.8105,5.2217,-2.405,8.6875,-0.86024,9.5328,0.50956,-0.28047,-9.0251,0.67633
1467836255945,p1,10.237,0.74558,0.46737,0.98855,3.2453,8.811,5.1928,-2.4089,8.2397,-1.1184,9.0727,0.89503,-0.21281,-8.9135,0.73754
1467836255985,p1,9.8255,0.7611,1.1209,2.778,4.747,8.0755,5.7399,-2.7597,7.4498,-0.69133,8.7599,0.75389,-0.15365,-9.2642,0.54336
1467836256025,p1,9.733,0.23478,1.4002,5.3848,3.8118,9.3412,5.8118,-2.3825,8.0775,-0.40684,8.6633,0.81223,0.5296,-8.2059,0.33363
1467836256065,p1,9.5135,0.53724,0.29641,3.3584,6.836,7.7435,5.357,-2.7879,7.9432,-0.73292,9.919,1.5321,-0.23747,-9.92,0.18157
1467836256105,p1,9.849,-0.88913,0.64031,4.4394,6.0841,8.2765,5.6743,-1.8919,8.3383,-0.43539,8.7797,1.6519,-0.071569,-9.3987,0.43979
1467836256145,p1,8.8589,0.15991,5.2278,4.492,5.1355,7.9031,5.5906,-1.3425,8.2443,-0.4909,9.2757,1.3726,0.37068,-9.4095,0.79089
1467836256185,p1,9.9291,-0.13813,-0.22706,3.8423,4.2599,7.0276,5.3232,-1.5299,7.9012,-0.17211,9.3555,0.50857,0.38648,-9.0593,1.0461
1467836256225,p1,9.494,-0.49224,0.28211,3.9231,4.3662,7.0893,5.5961,-1.7751,8.4035,-0.29507,9.9036,0.2504,0.58888,-8.9406,0.99008
1467836256265,p1,9.4075,-0.023555,-0.043758,3.7163,4.4685,7.487,5.0552,-1.7429,8.231,-0.69608,9.5337,0.43782,0.13127,-9.2365,0.78731
1467836256305,p1,9.8792,0.042486,-0.83801,4.4674,4.1709,7.8354,5.9672,-1.9824,7.9238,-1.2245,10.82,0.95102,-0.16348,-10.593,0.42007
1467836256345,p1,10.153,-0.5515,-1.0487,5.2191,3.834,8.2953,5.5957,-2.4188,7.3096,-0.53127,9.6896,0.99619,-0.036242,-10.789,0.6757
1467836256385,p1,10.056,-0.55042,-1.124,5.3011,3.6591,7.8819,6.2123,-2.2754,6.8715,-0.242,8.7894,1.3181,0.68485,-9.4769,0.42995
1467836256425,p1,9.3818,-0.39906,-2.4337,5.4184,3.4653,8.3192,6.8813,-1.9107,7.3985,-0.18829,8.4378,1.1395,0.1684,-8.8971,-0.19729
1467836256465,p1,9.5918,0.050049,-2.1606,4.9409,2.7523,8.3762,7.1028,-2.3316,8.4898,-0.65563,9.2757,1.2042,0.79049,-9.2172,0.7985
1467836256505,p1,9.8755,-0.11322,-2.6594,5.4778,3.5787,7.9385,7.0178,-1.0003,8.3358,-1.3969,9.6475,1.279,-0.23646,-9.8487,1.1679
1467836256545,p1,9.7955,0.037714,-3.1962,6.039,3.2275,7.8699,7.3669,-1.4686,8.5179,-1.0637,8.9571,1.6841,-0.10154,-9.4286,0.4915
1467836256585,p1,10.188,-0.36594,-3.0764,7.0092,2.8243,8.4718,6.8427,-1.7835,9.5081,-1.5363,9.1965,1.3667,0.018475,-9.2193,0.27744
1467836256625,p1,9.7873,-0.33112,-3.5716,7.064,2.939,8.8105,7.6791,-1.6595,8.5113,-1.6948,9.4367,1.1832,-0.057057,-9.397,-0.082916
1467836256665,p1,9.9145,-0.53719,-4.1688,7.4183,2.7434,9.1398,8.3705,-2.9071,8.9738,-1.3215,9.3196,0.83065,-0.11748,-9.6805,-0.099643
1467836256705,p1,10.103,-0.35932,-4.5691,7.844,2.7291,9.0768,8.4223,-2.0461,9.3166,-1.7583,9.8295,0.44617,-0.47763,-10.037,-0.099219
1467836256745,p1,10.058,0.0388,-3.9999,7.5253,2.8723,9.0487,7.9354,-0.76349,9.0473,-1.4516,9.9339,0.87239,-0.23767,-9.8891,-0.087295
1467836256785,p1,10.338,-0.46889,-3.5684,6.7072,2.2619,8.465,6.8522,-1.355,8.8847,-1.3209,9.3853,1.2658,-0.13195,-9.7576,0.60963
1467836256825,p1,10.003,-0.82296,-1.4097,6.1811,2.1742,9.0616,6.168,-1.6649,8.9335,-1.0055,9.287,1.7524,-0.10111,-9.4904,1.0741
1467836256865,p1,10.491,-0.40292,-1.836,5.9818,1.867,7.9411,6.2199,-1.1542,7.1553,-1.0345,9.2853,2.142,0.12422,-9.3435,1.4742
1467836256905,p1,9.9453,-0.19491,-0.88382,5.1773,1.5889,7.3225,5.3989,-1.3642,7.3763,-0.79485,9.2257,2.2669,0.35645,-9.3898,1.5826
1467836256945,p1,9.6533,0.067186,-2.8688,5.0107,0.97418,8.0914,4.6599,-0.80621,7.0522,-0.84001,9.2113,2.0859,0.15366,-9.5371,1.2575
1467836256985,p1,9.5275,-0.66297,-1.5615,4.9498,1.4264,7.8452,4.6876,-0.22484,7.6831,-0.57151,9.2131,1.9113,0.34861,-9.4034,1.2238
1467836257025,p1,8.7954,-1.3312,4.0388,3.1448,1.5652,8.2577,2.5528,0.21439,7.1101,-0.84926,9.4151,1.7704,0.2585,-9.4021,0.97578
1467836257065,p1,7.8715,-0.57344,5.3498,0.51606,1.5656,8.2318,0.29712,-1.9708,7.9208,-0.72251,9.3491,1.5179,-0.026569,-9.6548,0.97775
1467836257105,p1,7.8099,0.95066,5.9561,-0.64487,0.42284,5.9813,0.073722,0.025413,5.8436,-0.43779,9.0812,1.2913,0.094976,-8.7145,1.1019
1467836257145,p1,8.9305,-0.75714,4.7001,2.7143,-0.96242,6.5666,3.5256,1.9653,5.7155,-0.37751,8.9319,1.1802,0.43909,-8.8948,0.9279
1467836257185,p1,9.4576,-0.38484,3.1548,2.1025,0.2685,8.6876,2.3981,1.555,8.5758,-0.3201,9.3821,1.1808,0.14519,-10.105,1.2334
1467836257225,p1,8.5917,1.1171,3.5086,0.88922,1.2566,8.9326,1.9738,1.5102,9.0396,-0.55057,9.201,1.2439,-0.14688,-10.028,1.1615
1467836257265,p1,8.2027,-0.48256,4.1816,0.34917,1.0948,10.285,2.0385,0.97593,11.397,-0.10106,8.918,1.1782,-0.24335,-9.7157,1.5865
1467836257305,p1,8.9793,0.10202,4.6389,1.0128,-0.50475,11.139,2.427,0.21116,11.604,0.42398,9.7469,0.74521,1.3832,-8.2536,0.019208
1467836257345,p1,9.4286,0.087232,3.7246,2.1123,-0.080329,11.573,2.2266,0.30101,12.121,-0.23075,9.6208,1.595,0.95407,-10.018,0.94852
1467836257385,p1,9.3843,0.44126,4.204,1.4691,-0.28866,11.554,1.445,0.011327,12.033,0.6155,8.8772,0.85505,0.89531,-9.1574,0.63607
1467836257425,p1,8.9224,0.17303,3.6616,0.96707,0.11239,9.8902,1.4114,-0.90332,10.491,-0.097053,9.6524,1.3351,0.57279,-9.4926,0.79408
1467836257465,p1,8.3088,0.093049,4.5219,0.96783,-0.01421,9.9966,0.75594,0.60331,10.313,-0.37914,9.2618,1.2173,0.37841,-9.2977,0.85108
1467836257505,p1,8.5331,0.18073,4.3749,0.6372,1.0077,8.7792,1.4559,-0.080853,8.2086,-0.32043,9.353,0.97078,0.19811,-9.7459,1.1008
1467836257545,p1,8.2038,0.31334,5.2238,0.92655,-0.41262,9.1779,1.2401,0.7242,8.0691,-0.57927,8.9684,1.2286,-0.12964,-8.9395,1.6354
